file,member,phrase,label_authorized,spectral_rolloff,spectral_centroid,rms_energy,zcr,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
impostor1_yes_approve_stretch.wav,impostor1,yes_approve,0,6116.393860774254,3193.1827868851556,0.037351083010435104,0.16550548041044777,-356.5209655761719,40.76224899291992,-3.848020076751709,31.99806785583496,-11.32804012298584,-4.191129684448242,-9.814115524291992,-18.073036193847656,-5.625247001647949,-2.831998109817505,-13.366390228271484,2.4302761554718018,-14.936606407165527,168.69874572753906,45.3773307800293,28.397123336791992,35.51258087158203,27.702716827392578,26.59390640258789,15.639961242675781,19.802080154418945,20.20450782775879,15.112517356872559,9.633865356445312,8.222539901733398,13.736599922180176
impostor1_yes_approve_noise.wav,impostor1,yes_approve,0,7082.723838404605,3951.858136821337,0.05410536378622055,0.29314864309210525,-230.61009216308594,28.304576873779297,0.41151270270347595,21.400907516479492,-5.567086696624756,-4.740172863006592,-5.35973596572876,-13.007803916931152,-1.2555664777755737,-3.7482407093048096,-7.194814682006836,-0.3672224283218384,-9.415345191955566,72.3031234741211,37.09444046020508,15.948209762573242,27.04346466064453,20.883283615112305,21.339557647705078,12.506393432617188,16.088102340698242,12.56383228302002,12.126550674438477,8.272539138793945,7.166656494140625,10.315984725952148
impostor2_confirm_transaction_pitch.wav,impostor2,confirm_transaction,0,4105.625883061835,2184.0438721050455,0.036759912967681885,0.14401180186170212,-341.99481201171875,75.30349731445312,-6.256893157958984,27.26573944091797,-3.546088695526123,0.2515016496181488,-3.0515027046203613,-25.87910270690918,-11.940591812133789,13.195611000061035,-6.765307903289795,3.763002872467041,-15.831021308898926,187.68765258789062,76.40352630615234,34.585533142089844,35.61782455444336,22.89181900024414,15.958555221557617,24.27524757385254,30.41922378540039,14.68529987335205,18.767194747924805,11.283859252929688,14.52054214477539,18.05916976928711
impostor2_confirm_transaction_stretch.wav,impostor2,confirm_transaction,0,3843.1873668323865,2074.8449634453195,0.03472438082098961,0.13678533380681818,-358.16802978515625,80.53913116455078,-9.39813232421875,28.564083099365234,-0.4478938579559326,0.7682757377624512,3.8967387676239014,-12.154927253723145,-28.6810302734375,8.604022979736328,-4.825921058654785,7.435644149780273,-9.378240585327148,200.60499572753906,81.31797790527344,32.26092529296875,31.82079315185547,28.622392654418945,13.78565502166748,24.724910736083984,20.78379249572754,27.289060592651367,17.810869216918945,13.763472557067871,13.792705535888672,11.990315437316895
impostor2_confirm_transaction_noise.wav,impostor2,confirm_transaction,0,6661.548371010638,3621.339057546615,0.05247719585895538,0.30768471575797873,-211.57012939453125,46.2653923034668,3.5136237144470215,15.97132396697998,1.8404020071029663,2.3530397415161133,1.739446759223938,-11.401884078979492,-18.430479049682617,-0.6017546057701111,0.2413453459739685,2.0921037197113037,-5.06837797164917,73.58157348632812,57.60361862182617,21.771467208862305,25.783750534057617,23.50751304626465,12.394667625427246,16.543989181518555,19.215147018432617,20.344118118286133,11.518632888793945,10.272147178649902,10.920998573303223,8.692956924438477
impostor2_yes_approve_pitch.wav,impostor2,yes_approve,0,4225.6219482421875,2376.6519297793975,0.02486717700958252,0.161383056640625,-427.20001220703125,65.35282135009766,-14.370287895202637,33.055580139160156,3.962327241897583,-0.8036746978759766,-6.904928684234619,-25.912078857421875,-9.88820743560791,5.70806360244751,-12.177680969238281,9.873575210571289,-13.409049987792969,195.42764282226562,86.07952880859375,29.937957763671875,48.802669525146484,29.879493713378906,26.846582412719727,19.795495986938477,28.99931526184082,22.149194717407227,16.421253204345703,14.632477760314941,16.23386573791504,17.316749572753906
impostor2_yes_approve_stretch.wav,impostor2,yes_approve,0,3710.6977746841753,2105.5203997509807,0.025259362533688545,0.1407496675531915,-433.5600891113281,71.83262634277344,-17.44341468811035,32.393924713134766,10.5253324508667,4.555271148681641,1.8390103578567505,-14.74394702911377,-24.478988647460938,7.3736677169799805,-13.320816040039062,5.618768692016602,-0.8077920079231262,191.545654296875,90.39754486083984,29.23737144470215,45.56715774536133,32.77570724487305,28.64922523498535,20.640134811401367,19.765499114990234,29.19505500793457,16.503822326660156,21.05430793762207,10.540485382080078,10.532942771911621
impostor2_yes_approve_noise.wav,impostor2,yes_approve,0,7029.917907714844,3913.096074184226,0.03800065815448761,0.36221923828125,-241.1100311279297,39.42429733276367,2.2573089599609375,17.16860008239746,8.876745223999023,2.8905205726623535,0.13901957869529724,-12.435628890991211,-13.042043685913086,-0.7272541522979736,-5.385095119476318,-1.6245590448379517,-1.5969635248184204,72.0553207397461,52.15872573852539,14.620000839233398,24.327001571655273,22.906211853027344,19.438016891479492,15.475765228271484,16.90688133239746,16.569429397583008,13.674250602722168,12.973490715026855,8.14305305480957,7.677858829498291
member1_confirm_transaction_pitch.wav,member1,confirm_transaction,1,4462.822808159723,2393.330809051952,0.03373843804001808,0.15259090470679013,-339.4430236816406,64.58502197265625,-8.5225191116333,39.83888244628906,10.330190658569336,-7.921474933624268,-19.478288650512695,-21.92645263671875,-8.732221603393555,14.961088180541992,-12.395631790161133,9.173213958740234,-11.675000190734863,183.94168090820312,66.31717681884766,39.99338150024414,28.594165802001953,21.19873809814453,17.92132568359375,24.169870376586914,25.5441837310791,19.100419998168945,22.47609519958496,16.55939292907715,18.093324661254883,18.044801712036133
member1_confirm_transaction_stretch.wav,member1,confirm_transaction,1,3915.6784057617188,2159.776536755397,0.03382693976163864,0.14256795247395834,-350.3924255371094,71.71644592285156,-13.374842643737793,38.12959671020508,17.80999183654785,3.868165969848633,-12.782096862792969,-15.798301696777344,-26.445228576660156,12.563464164733887,-7.404473781585693,3.6373660564422607,-1.2636686563491821,193.22694396972656,73.43590545654297,34.61145782470703,27.474828720092773,24.671249389648438,13.589874267578125,22.825496673583984,22.57194709777832,27.895051956176758,23.120637893676758,17.5600643157959,11.025026321411133,16.608604431152344
member1_confirm_transaction_noise.wav,member1,confirm_transaction,1,6589.957682291667,3579.632600834551,0.05340244621038437,0.276391300154321,-211.9938201904297,39.89339065551758,1.119307041168213,23.967267990112305,13.832952499389648,2.3725054264068604,-10.123916625976562,-15.712373733520508,-15.304329872131348,2.740955114364624,-2.2509586811065674,-1.2372032403945923,-1.9946458339691162,68.57340240478516,50.01732635498047,23.54740333557129,19.867496490478516,18.540557861328125,13.893071174621582,17.659456253051758,22.194265365600586,19.65158462524414,15.658258438110352,11.722332954406738,10.230003356933594,11.396085739135742
member1_yes_approve_pitch.wav,member1,yes_approve,1,4370.9326171875,2446.5191785372954,0.03152818977832794,0.15029296875,-406.533935546875,65.17839050292969,-10.50882339477539,39.74644470214844,3.847381591796875,-5.659579277038574,-6.037975311279297,-22.040407180786133,-17.243059158325195,6.865719318389893,-16.298429489135742,11.007964134216309,-14.675124168395996,179.77508544921875,77.26184844970703,28.29181480407715,51.657588958740234,28.063932418823242,38.630001068115234,22.102746963500977,23.06694984436035,34.685997009277344,23.606178283691406,19.619068145751953,19.025836944580078,17.36037826538086
member1_yes_approve_stretch.wav,member1,yes_approve,1,3797.9843511814024,2165.330354309173,0.03093605488538742,0.13722489519817074,-411.9850769042969,72.18061828613281,-15.193245887756348,39.786930084228516,12.90611457824707,-0.07222380489110947,-1.994629144668579,-7.9973368644714355,-29.480051040649414,6.200991630554199,-12.829253196716309,2.9542760848999023,1.5558393001556396,177.96368408203125,82.22526550292969,27.72953224182129,48.9404296875,31.080421447753906,36.33818054199219,26.048206329345703,17.874052047729492,32.16020584106445,24.09427261352539,26.351001739501953,9.977261543273926,18.152280807495117
member1_yes_approve_noise.wav,member1,yes_approve,1,6756.35009765625,3762.864707533533,0.04642990976572037,0.3079868861607143,-237.6898651123047,39.5644645690918,2.0828323364257812,20.271183013916016,10.16968059539795,-0.5969504714012146,-1.338591456413269,-10.062880516052246,-14.828855514526367,-1.9837286472320557,-5.286909580230713,-1.8441678285598755,-1.3645093441009521,67.04120635986328,48.10364532470703,12.633077621459961,26.421098709106445,22.43206024169922,23.62389373779297,21.948287963867188,16.567171096801758,19.45676612854004,20.396135330200195,16.513132095336914,9.275059700012207,10.787282943725586
